"","time","month","year","yloc","xloc","value","long","lat","fixedtime","fixedyear","realyear"
"1172422",1320,12,110,10,17,5.04,-95,40,"1959-12-01",1959,1959
"1172458",1321,1,111,10,17,-1.06,-95,40,"1960-01-01",1960,1960
"1172494",1322,2,111,10,17,-4.28,-95,40,"1960-02-01",1960,1960
"1172530",1323,3,111,10,17,-8,-95,40,"1960-03-01",1960,1960
"1172566",1324,4,111,10,17,0.25,-95,40,"1960-04-01",1960,1960
"1172602",1325,5,111,10,17,-0.92,-95,40,"1960-05-01",1960,1960
"1172638",1326,6,111,10,17,-1.73,-95,40,"1960-06-01",1960,1960
"1172674",1327,7,111,10,17,-0.98,-95,40,"1960-07-01",1960,1960
"1172710",1328,8,111,10,17,0.25,-95,40,"1960-08-01",1960,1960
"1172746",1329,9,111,10,17,1,-95,40,"1960-09-01",1960,1960
"1172782",1330,10,111,10,17,0.89,-95,40,"1960-10-01",1960,1960
"1172818",1331,11,111,10,17,1,-95,40,"1960-11-01",1960,1960
"1172854",1332,12,111,10,17,0.95,-95,40,"1960-12-01",1960,1960
"1172890",1333,1,112,10,17,0.96,-95,40,"1961-01-01",1961,1961
"1172926",1334,2,112,10,17,2.3,-95,40,"1961-02-01",1961,1961
"1172962",1335,3,112,10,17,1.15,-95,40,"1961-03-01",1961,1961
"1172998",1336,4,112,10,17,-2.85,-95,40,"1961-04-01",1961,1961
"1173034",1337,5,112,10,17,-2.09,-95,40,"1961-05-01",1961,1961
"1173070",1338,6,112,10,17,-0.5,-95,40,"1961-06-01",1961,1961
"1173106",1339,7,112,10,17,-0.77,-95,40,"1961-07-01",1961,1961
"1173142",1340,8,112,10,17,0.34,-95,40,"1961-08-01",1961,1961
"1173178",1341,9,112,10,17,-1.74,-95,40,"1961-09-01",1961,1961
"1173214",1342,10,112,10,17,0.63,-95,40,"1961-10-01",1961,1961
"1173250",1343,11,112,10,17,-0.72,-95,40,"1961-11-01",1961,1961
"1173286",1344,12,112,10,17,-2.71,-95,40,"1961-12-01",1961,1961
"1173322",1345,1,113,10,17,-1.48,-95,40,"1962-01-01",1962,1962
"1173358",1346,2,113,10,17,-1.16,-95,40,"1962-02-01",1962,1962
"1173394",1347,3,113,10,17,-4.37,-95,40,"1962-03-01",1962,1962
"1173430",1348,4,113,10,17,-0.52,-95,40,"1962-04-01",1962,1962
"1173466",1349,5,113,10,17,2.77,-95,40,"1962-05-01",1962,1962
"1173502",1350,6,113,10,17,-1.1,-95,40,"1962-06-01",1962,1962
"1173538",1351,7,113,10,17,-1.73,-95,40,"1962-07-01",1962,1962
"1173574",1352,8,113,10,17,-0.23,-95,40,"1962-08-01",1962,1962
"1173610",1353,9,113,10,17,-1.47,-95,40,"1962-09-01",1962,1962
"1173646",1354,10,113,10,17,1.37,-95,40,"1962-10-01",1962,1962
"1173682",1355,11,113,10,17,1.86,-95,40,"1962-11-01",1962,1962
"1173718",1356,12,113,10,17,1.67,-95,40,"1962-12-01",1962,1962
"1173754",1357,1,114,10,17,-4.8,-95,40,"1963-01-01",1963,1963
"1173790",1358,2,114,10,17,0.79,-95,40,"1963-02-01",1963,1963
"1173826",1359,3,114,10,17,2.91,-95,40,"1963-03-01",1963,1963
"1173862",1360,4,114,10,17,1.27,-95,40,"1963-04-01",1963,1963
"1173898",1361,5,114,10,17,0.03,-95,40,"1963-05-01",1963,1963
"1173934",1362,6,114,10,17,1.96,-95,40,"1963-06-01",1963,1963
"1173970",1363,7,114,10,17,0.7,-95,40,"1963-07-01",1963,1963
"1174006",1364,8,114,10,17,0.17,-95,40,"1963-08-01",1963,1963
"1174042",1365,9,114,10,17,1.64,-95,40,"1963-09-01",1963,1963
"1174078",1366,10,114,10,17,5.27,-95,40,"1963-10-01",1963,1963
"1174114",1367,11,114,10,17,2.47,-95,40,"1963-11-01",1963,1963
"1174150",1368,12,114,10,17,-3.15,-95,40,"1963-12-01",1963,1963
"1174186",1369,1,115,10,17,4.06,-95,40,"1964-01-01",1964,1964
"1174222",1370,2,115,10,17,1.46,-95,40,"1964-02-01",1964,1964
"1174258",1371,3,115,10,17,-2.44,-95,40,"1964-03-01",1964,1964
"1174294",1372,4,115,10,17,0.39,-95,40,"1964-04-01",1964,1964
"1174330",1373,5,115,10,17,2.09,-95,40,"1964-05-01",1964,1964
"1174366",1374,6,115,10,17,-0.35,-95,40,"1964-06-01",1964,1964
"1174402",1375,7,115,10,17,1.67,-95,40,"1964-07-01",1964,1964
"1174438",1376,8,115,10,17,-1.9,-95,40,"1964-08-01",1964,1964
"1174474",1377,9,115,10,17,-0.36,-95,40,"1964-09-01",1964,1964
"1174510",1378,10,115,10,17,0.05,-95,40,"1964-10-01",1964,1964
"1174546",1379,11,115,10,17,0.65,-95,40,"1964-11-01",1964,1964
"1174582",1380,12,115,10,17,-1.29,-95,40,"1964-12-01",1964,1964
"1174618",1381,1,116,10,17,0.1,-95,40,"1965-01-01",1965,1965
"1174654",1382,2,116,10,17,-2.62,-95,40,"1965-02-01",1965,1965
"1174690",1383,3,116,10,17,-6.5,-95,40,"1965-03-01",1965,1965
"1174726",1384,4,116,10,17,0.25,-95,40,"1965-04-01",1965,1965
"1174762",1385,5,116,10,17,1.47,-95,40,"1965-05-01",1965,1965
"1174798",1386,6,116,10,17,-0.75,-95,40,"1965-06-01",1965,1965
"1174834",1387,7,116,10,17,-0.9,-95,40,"1965-07-01",1965,1965
"1174870",1388,8,116,10,17,-0.54,-95,40,"1965-08-01",1965,1965
"1174906",1389,9,116,10,17,-4.06,-95,40,"1965-09-01",1965,1965
"1174942",1390,10,116,10,17,1.58,-95,40,"1965-10-01",1965,1965
"1174978",1391,11,116,10,17,1.09,-95,40,"1965-11-01",1965,1965
"1175014",1392,12,116,10,17,4.9,-95,40,"1965-12-01",1965,1965
"1175050",1393,1,117,10,17,-3.36,-95,40,"1966-01-01",1966,1966
"1175086",1394,2,117,10,17,-1.2,-95,40,"1966-02-01",1966,1966
"1175122",1395,3,117,10,17,2.41,-95,40,"1966-03-01",1966,1966
"1175158",1396,4,117,10,17,-2.81,-95,40,"1966-04-01",1966,1966
"1175194",1397,5,117,10,17,-0.9,-95,40,"1966-05-01",1966,1966
"1175230",1398,6,117,10,17,-0.26,-95,40,"1966-06-01",1966,1966
"1175266",1399,7,117,10,17,1.96,-95,40,"1966-07-01",1966,1966
"1175302",1400,8,117,10,17,-1.84,-95,40,"1966-08-01",1966,1966
"1175338",1401,9,117,10,17,-0.77,-95,40,"1966-09-01",1966,1966
"1175374",1402,10,117,10,17,0.1,-95,40,"1966-10-01",1966,1966
"1175410",1403,11,117,10,17,-0.54,-95,40,"1966-11-01",1966,1966
"1175446",1404,12,117,10,17,0.48,-95,40,"1966-12-01",1966,1966
"1175482",1405,1,118,10,17,1.57,-95,40,"1967-01-01",1967,1967
"1175518",1406,2,118,10,17,-0.5,-95,40,"1967-02-01",1967,1967
"1175554",1407,3,118,10,17,2.65,-95,40,"1967-03-01",1967,1967
"1175590",1408,4,118,10,17,0.57,-95,40,"1967-04-01",1967,1967
"1175626",1409,5,118,10,17,-2.62,-95,40,"1967-05-01",1967,1967
"1175662",1410,6,118,10,17,-1.62,-95,40,"1967-06-01",1967,1967
"1175698",1411,7,118,10,17,-1.72,-95,40,"1967-07-01",1967,1967
"1175734",1412,8,118,10,17,-1.37,-95,40,"1967-08-01",1967,1967
"1175770",1413,9,118,10,17,-0.71,-95,40,"1967-09-01",1967,1967
"1175806",1414,10,118,10,17,-0.49,-95,40,"1967-10-01",1967,1967
"1175842",1415,11,118,10,17,-0.18,-95,40,"1967-11-01",1967,1967
"1175878",1416,12,118,10,17,1.41,-95,40,"1967-12-01",1967,1967
"1175914",1417,1,119,10,17,0.51,-95,40,"1968-01-01",1968,1968
"1175950",1418,2,119,10,17,-0.35,-95,40,"1968-02-01",1968,1968
"1175986",1419,3,119,10,17,3.94,-95,40,"1968-03-01",1968,1968
"1176022",1420,4,119,10,17,0.1,-95,40,"1968-04-01",1968,1968
"1176058",1421,5,119,10,17,-2.78,-95,40,"1968-05-01",1968,1968
"1176094",1422,6,119,10,17,0.7,-95,40,"1968-06-01",1968,1968
"1176130",1423,7,119,10,17,-0.75,-95,40,"1968-07-01",1968,1968
"1176166",1424,8,119,10,17,0.03,-95,40,"1968-08-01",1968,1968
"1176202",1425,9,119,10,17,-0.34,-95,40,"1968-09-01",1968,1968
"1176238",1426,10,119,10,17,0.79,-95,40,"1968-10-01",1968,1968
"1176274",1427,11,119,10,17,-0.33,-95,40,"1968-11-01",1968,1968
"1176310",1428,12,119,10,17,-1.87,-95,40,"1968-12-01",1968,1968
"1176346",1429,1,120,10,17,-2.9,-95,40,"1969-01-01",1969,1969
"1176382",1430,2,120,10,17,-0.74,-95,40,"1969-02-01",1969,1969
"1176418",1431,3,120,10,17,-5.2,-95,40,"1969-03-01",1969,1969
"1176454",1432,4,120,10,17,0.84,-95,40,"1969-04-01",1969,1969
"1176490",1433,5,120,10,17,0.56,-95,40,"1969-05-01",1969,1969
"1176526",1434,6,120,10,17,-2.93,-95,40,"1969-06-01",1969,1969
"1176562",1435,7,120,10,17,-0.04,-95,40,"1969-07-01",1969,1969
"1176598",1436,8,120,10,17,0.73,-95,40,"1969-08-01",1969,1969
"1176634",1437,9,120,10,17,1.22,-95,40,"1969-09-01",1969,1969
"1176670",1438,10,120,10,17,-2.8,-95,40,"1969-10-01",1969,1969
"1176706",1439,11,120,10,17,1.05,-95,40,"1969-11-01",1969,1969
"1176742",1440,12,120,10,17,0.59,-95,40,"1969-12-01",1969,1969
"1176778",1441,1,121,10,17,-3.26,-95,40,"1970-01-01",1970,1970
"1176814",1442,2,121,10,17,2.17,-95,40,"1970-02-01",1970,1970
"1176850",1443,3,121,10,17,-2.47,-95,40,"1970-03-01",1970,1970
"1176886",1444,4,121,10,17,-0.52,-95,40,"1970-04-01",1970,1970
"1176922",1445,5,121,10,17,1.82,-95,40,"1970-05-01",1970,1970
"1176958",1446,6,121,10,17,0.56,-95,40,"1970-06-01",1970,1970
"1176994",1447,7,121,10,17,0.35,-95,40,"1970-07-01",1970,1970
"1177030",1448,8,121,10,17,1.28,-95,40,"1970-08-01",1970,1970
"1177066",1449,9,121,10,17,0.32,-95,40,"1970-09-01",1970,1970
"1177102",1450,10,121,10,17,-1.55,-95,40,"1970-10-01",1970,1970
"1177138",1451,11,121,10,17,-0.76,-95,40,"1970-11-01",1970,1970
"1177174",1452,12,121,10,17,0.71,-95,40,"1970-12-01",1970,1970
"1177210",1453,1,122,10,17,-1.95,-95,40,"1971-01-01",1971,1971
"1177246",1454,2,122,10,17,-1.1,-95,40,"1971-02-01",1971,1971
"1177282",1455,3,122,10,17,-0.8,-95,40,"1971-03-01",1971,1971
"1177318",1456,4,122,10,17,0.66,-95,40,"1971-04-01",1971,1971
"1177354",1457,5,122,10,17,-1.62,-95,40,"1971-05-01",1971,1971
"1177390",1458,6,122,10,17,2,-95,40,"1971-06-01",1971,1971
"1177426",1459,7,122,10,17,-2.17,-95,40,"1971-07-01",1971,1971
"1177462",1460,8,122,10,17,0.39,-95,40,"1971-08-01",1971,1971
"1177498",1461,9,122,10,17,0.33,-95,40,"1971-09-01",1971,1971
"1177534",1462,10,122,10,17,1.7,-95,40,"1971-10-01",1971,1971
"1177570",1463,11,122,10,17,0.71,-95,40,"1971-11-01",1971,1971
"1177606",1464,12,122,10,17,1.01,-95,40,"1971-12-01",1971,1971
"1177642",1465,1,123,10,17,-1.3,-95,40,"1972-01-01",1972,1972
"1177678",1466,2,123,10,17,-1.41,-95,40,"1972-02-01",1972,1972
"1177714",1467,3,123,10,17,1.44,-95,40,"1972-03-01",1972,1972
"1177750",1468,4,123,10,17,-0.79,-95,40,"1972-04-01",1972,1972
"1177786",1469,5,123,10,17,-0.08,-95,40,"1972-05-01",1972,1972
"1177822",1470,6,123,10,17,-0.01,-95,40,"1972-06-01",1972,1972
"1177858",1471,7,123,10,17,-1.59,-95,40,"1972-07-01",1972,1972
"1177894",1472,8,123,10,17,-0.53,-95,40,"1972-08-01",1972,1972
"1177930",1473,9,123,10,17,0.1,-95,40,"1972-09-01",1972,1972
"1177966",1474,10,123,10,17,-1.91,-95,40,"1972-10-01",1972,1972
"1178002",1475,11,123,10,17,-1.31,-95,40,"1972-11-01",1972,1972
"1178038",1476,12,123,10,17,-2.55,-95,40,"1972-12-01",1972,1972
"1178074",1477,1,124,10,17,1.38,-95,40,"1973-01-01",1973,1973
"1178110",1478,2,124,10,17,1.16,-95,40,"1973-02-01",1973,1973
"1178146",1479,3,124,10,17,3.13,-95,40,"1973-03-01",1973,1973
"1178182",1480,4,124,10,17,-0.91,-95,40,"1973-04-01",1973,1973
"1178218",1481,5,124,10,17,-1.37,-95,40,"1973-05-01",1973,1973
"1178254",1482,6,124,10,17,0.49,-95,40,"1973-06-01",1973,1973
"1178290",1483,7,124,10,17,-0.56,-95,40,"1973-07-01",1973,1973
"1178326",1484,8,124,10,17,1.89,-95,40,"1973-08-01",1973,1973
"1178362",1485,9,124,10,17,-0.97,-95,40,"1973-09-01",1973,1973
"1178398",1486,10,124,10,17,2.08,-95,40,"1973-10-01",1973,1973
"1178434",1487,11,124,10,17,0.13,-95,40,"1973-11-01",1973,1973
"1178470",1488,12,124,10,17,-0.93,-95,40,"1973-12-01",1973,1973
"1178506",1489,1,125,10,17,-1.24,-95,40,"1974-01-01",1974,1974
"1178542",1490,2,125,10,17,2.46,-95,40,"1974-02-01",1974,1974
"1178578",1491,3,125,10,17,2.23,-95,40,"1974-03-01",1974,1974
"1178614",1492,4,125,10,17,0.81,-95,40,"1974-04-01",1974,1974
"1178650",1493,5,125,10,17,-0.12,-95,40,"1974-05-01",1974,1974
"1178686",1494,6,125,10,17,-1.03,-95,40,"1974-06-01",1974,1974
"1178722",1495,7,125,10,17,2.56,-95,40,"1974-07-01",1974,1974
"1178758",1496,8,125,10,17,-2.04,-95,40,"1974-08-01",1974,1974
"1178794",1497,9,125,10,17,-1.8,-95,40,"1974-09-01",1974,1974
"1178830",1498,10,125,10,17,1.44,-95,40,"1974-10-01",1974,1974
"1178866",1499,11,125,10,17,0.65,-95,40,"1974-11-01",1974,1974
"1178902",1500,12,125,10,17,1.69,-95,40,"1974-12-01",1974,1974
"1178938",1501,1,126,10,17,1.28,-95,40,"1975-01-01",1975,1975
"1178974",1502,2,126,10,17,-2.82,-95,40,"1975-02-01",1975,1975
"1179010",1503,3,126,10,17,-3.47,-95,40,"1975-03-01",1975,1975
"1179046",1504,4,126,10,17,-2.36,-95,40,"1975-04-01",1975,1975
"1179082",1505,5,126,10,17,0.95,-95,40,"1975-05-01",1975,1975
"1179118",1506,6,126,10,17,-0.88,-95,40,"1975-06-01",1975,1975
"1179154",1507,7,126,10,17,0.69,-95,40,"1975-07-01",1975,1975
"1179190",1508,8,126,10,17,1.37,-95,40,"1975-08-01",1975,1975
"1179226",1509,9,126,10,17,-1.56,-95,40,"1975-09-01",1975,1975
"1179262",1510,10,126,10,17,1.67,-95,40,"1975-10-01",1975,1975
"1179298",1511,11,126,10,17,0,-95,40,"1975-11-01",1975,1975
"1179334",1512,12,126,10,17,1.54,-95,40,"1975-12-01",1975,1975
"1179370",1513,1,127,10,17,1.07,-95,40,"1976-01-01",1976,1976
"1179406",1514,2,127,10,17,5.52,-95,40,"1976-02-01",1976,1976
"1179442",1515,3,127,10,17,0.73,-95,40,"1976-03-01",1976,1976
"1179478",1516,4,127,10,17,1.84,-95,40,"1976-04-01",1976,1976
"1179514",1517,5,127,10,17,-1.21,-95,40,"1976-05-01",1976,1976
"1179550",1518,6,127,10,17,0.33,-95,40,"1976-06-01",1976,1976
"1179586",1519,7,127,10,17,0.61,-95,40,"1976-07-01",1976,1976
"1179622",1520,8,127,10,17,1.23,-95,40,"1976-08-01",1976,1976
"1179658",1521,9,127,10,17,0.7,-95,40,"1976-09-01",1976,1976
"1179694",1522,10,127,10,17,-2.86,-95,40,"1976-10-01",1976,1976
"1179730",1523,11,127,10,17,-3.02,-95,40,"1976-11-01",1976,1976
"1179766",1524,12,127,10,17,-0.01,-95,40,"1976-12-01",1976,1976
"1179802",1525,1,128,10,17,-4.23,-95,40,"1977-01-01",1977,1977
"1179838",1526,2,128,10,17,3.31,-95,40,"1977-02-01",1977,1977
"1179874",1527,3,128,10,17,2.64,-95,40,"1977-03-01",1977,1977
"1179910",1528,4,128,10,17,3.11,-95,40,"1977-04-01",1977,1977
"1179946",1529,5,128,10,17,3.45,-95,40,"1977-05-01",1977,1977
"1179982",1530,6,128,10,17,1.12,-95,40,"1977-06-01",1977,1977
"1180018",1531,7,128,10,17,1.12,-95,40,"1977-07-01",1977,1977
"1180054",1532,8,128,10,17,-1.6,-95,40,"1977-08-01",1977,1977
"1180090",1533,9,128,10,17,0.78,-95,40,"1977-09-01",1977,1977
"1180126",1534,10,128,10,17,-0.35,-95,40,"1977-10-01",1977,1977
"1180162",1535,11,128,10,17,-0.38,-95,40,"1977-11-01",1977,1977
"1180198",1536,12,128,10,17,-0.57,-95,40,"1977-12-01",1977,1977
"1180234",1537,1,129,10,17,-6.31,-95,40,"1978-01-01",1978,1978
"1180270",1538,2,129,10,17,-6.83,-95,40,"1978-02-01",1978,1978
"1180306",1539,3,129,10,17,-1.46,-95,40,"1978-03-01",1978,1978
"1180342",1540,4,129,10,17,-0.32,-95,40,"1978-04-01",1978,1978
"1180378",1541,5,129,10,17,-0.58,-95,40,"1978-05-01",1978,1978
"1180414",1542,6,129,10,17,0.12,-95,40,"1978-06-01",1978,1978
"1180450",1543,7,129,10,17,-0.43,-95,40,"1978-07-01",1978,1978
"1180486",1544,8,129,10,17,-0.03,-95,40,"1978-08-01",1978,1978
"1180522",1545,9,129,10,17,2.78,-95,40,"1978-09-01",1978,1978
"1180558",1546,10,129,10,17,-0.09,-95,40,"1978-10-01",1978,1978
"1180594",1547,11,129,10,17,-1.17,-95,40,"1978-11-01",1978,1978
"1180630",1548,12,129,10,17,-2.08,-95,40,"1978-12-01",1978,1978
"1180666",1549,1,130,10,17,-7.24,-95,40,"1979-01-01",1979,1979
"1180702",1550,2,130,10,17,-7.15,-95,40,"1979-02-01",1979,1979
"1180738",1551,3,130,10,17,-0.81,-95,40,"1979-03-01",1979,1979
"1180774",1552,4,130,10,17,-1.58,-95,40,"1979-04-01",1979,1979
"1180810",1553,5,130,10,17,-1.61,-95,40,"1979-05-01",1979,1979
"1180846",1554,6,130,10,17,-0.37,-95,40,"1979-06-01",1979,1979
"1180882",1555,7,130,10,17,-1.06,-95,40,"1979-07-01",1979,1979
"1180918",1556,8,130,10,17,-0.53,-95,40,"1979-08-01",1979,1979
"1180954",1557,9,130,10,17,1.74,-95,40,"1979-09-01",1979,1979
"1180990",1558,10,130,10,17,0.15,-95,40,"1979-10-01",1979,1979
"1181026",1559,11,130,10,17,-1.55,-95,40,"1979-11-01",1979,1979
"1181062",1560,12,130,10,17,4.46,-95,40,"1979-12-01",1979,1979
"1181098",1561,1,131,10,17,1.21,-95,40,"1980-01-01",1980,1980
"1181134",1562,2,131,10,17,-2.06,-95,40,"1980-02-01",1980,1980
"1181170",1563,3,131,10,17,-1.63,-95,40,"1980-03-01",1980,1980
"1181206",1564,4,131,10,17,0.67,-95,40,"1980-04-01",1980,1980
"1181242",1565,5,131,10,17,0.35,-95,40,"1980-05-01",1980,1980
"1181278",1566,6,131,10,17,0.9,-95,40,"1980-06-01",1980,1980
"1181314",1567,7,131,10,17,1.71,-95,40,"1980-07-01",1980,1980
"1181350",1568,8,131,10,17,1.04,-95,40,"1980-08-01",1980,1980
"1181386",1569,9,131,10,17,1.3,-95,40,"1980-09-01",1980,1980
"1181422",1570,10,131,10,17,-0.85,-95,40,"1980-10-01",1980,1980
"1181458",1571,11,131,10,17,2.17,-95,40,"1980-11-01",1980,1980
"1181494",1572,12,131,10,17,2.04,-95,40,"1980-12-01",1980,1980
"1181530",1573,1,132,10,17,4.1,-95,40,"1981-01-01",1981,1981
"1181566",1574,2,132,10,17,2.45,-95,40,"1981-02-01",1981,1981
"1181602",1575,3,132,10,17,2.78,-95,40,"1981-03-01",1981,1981
"1181638",1576,4,132,10,17,4.02,-95,40,"1981-04-01",1981,1981
"1181674",1577,5,132,10,17,-1.41,-95,40,"1981-05-01",1981,1981
"1181710",1578,6,132,10,17,0.81,-95,40,"1981-06-01",1981,1981
"1181746",1579,7,132,10,17,-0.1,-95,40,"1981-07-01",1981,1981
"1181782",1580,8,132,10,17,-0.93,-95,40,"1981-08-01",1981,1981
"1181818",1581,9,132,10,17,0.6,-95,40,"1981-09-01",1981,1981
"1181854",1582,10,132,10,17,-0.95,-95,40,"1981-10-01",1981,1981
"1181890",1583,11,132,10,17,2.38,-95,40,"1981-11-01",1981,1981
"1181926",1584,12,132,10,17,-0.14,-95,40,"1981-12-01",1981,1981
"1181962",1585,1,133,10,17,-5.5,-95,40,"1982-01-01",1982,1982
"1181998",1586,2,133,10,17,-1.39,-95,40,"1982-02-01",1982,1982
"1182034",1587,3,133,10,17,-0.63,-95,40,"1982-03-01",1982,1982
"1182070",1588,4,133,10,17,-1.73,-95,40,"1982-04-01",1982,1982
"1182106",1589,5,133,10,17,0.33,-95,40,"1982-05-01",1982,1982
"1182142",1590,6,133,10,17,-2.91,-95,40,"1982-06-01",1982,1982
"1182178",1591,7,133,10,17,0.2,-95,40,"1982-07-01",1982,1982
"1182214",1592,8,133,10,17,-0.35,-95,40,"1982-08-01",1982,1982
"1182250",1593,9,133,10,17,-0.41,-95,40,"1982-09-01",1982,1982
"1182286",1594,10,133,10,17,0,-95,40,"1982-10-01",1982,1982
"1182322",1595,11,133,10,17,-1.33,-95,40,"1982-11-01",1982,1982
"1182358",1596,12,133,10,17,2.86,-95,40,"1982-12-01",1982,1982
"1182394",1597,1,134,10,17,3.04,-95,40,"1983-01-01",1983,1983
"1182430",1598,2,134,10,17,2.88,-95,40,"1983-02-01",1983,1983
"1182466",1599,3,134,10,17,0.27,-95,40,"1983-03-01",1983,1983
"1182502",1600,4,134,10,17,-3.66,-95,40,"1983-04-01",1983,1983
"1182538",1601,5,134,10,17,-2.37,-95,40,"1983-05-01",1983,1983
"1182574",1602,6,134,10,17,-1.11,-95,40,"1983-06-01",1983,1983
"1182610",1603,7,134,10,17,1.41,-95,40,"1983-07-01",1983,1983
"1182646",1604,8,134,10,17,3.96,-95,40,"1983-08-01",1983,1983
"1182682",1605,9,134,10,17,1.52,-95,40,"1983-09-01",1983,1983
"1182718",1606,10,134,10,17,0.34,-95,40,"1983-10-01",1983,1983
"1182754",1607,11,134,10,17,0.45,-95,40,"1983-11-01",1983,1983
"1182790",1608,12,134,10,17,-9.56,-95,40,"1983-12-01",1983,1983
"1182826",1609,1,135,10,17,0.85,-95,40,"1984-01-01",1984,1984
"1182862",1610,2,135,10,17,4.18,-95,40,"1984-02-01",1984,1984
"1182898",1611,3,135,10,17,-2.92,-95,40,"1984-03-01",1984,1984
"1182934",1612,4,135,10,17,-1.88,-95,40,"1984-04-01",1984,1984
"1182970",1613,5,135,10,17,-1.5,-95,40,"1984-05-01",1984,1984
"1183006",1614,6,135,10,17,0.31,-95,40,"1984-06-01",1984,1984
"1183042",1615,7,135,10,17,-0.54,-95,40,"1984-07-01",1984,1984
"1183078",1616,8,135,10,17,1.51,-95,40,"1984-08-01",1984,1984
"1183114",1617,9,135,10,17,-1.41,-95,40,"1984-09-01",1984,1984
"1183150",1618,10,135,10,17,-0.03,-95,40,"1984-10-01",1984,1984
"1183186",1619,11,135,10,17,0.96,-95,40,"1984-11-01",1984,1984
"1183222",1620,12,135,10,17,0.81,-95,40,"1984-12-01",1984,1984
"1183258",1621,1,136,10,17,-1.21,-95,40,"1985-01-01",1985,1985
"1183294",1622,2,136,10,17,-1.64,-95,40,"1985-02-01",1985,1985
"1183330",1623,3,136,10,17,2.95,-95,40,"1985-03-01",1985,1985
"1183366",1624,4,136,10,17,2.42,-95,40,"1985-04-01",1985,1985
"1183402",1625,5,136,10,17,1.76,-95,40,"1985-05-01",1985,1985
"1183438",1626,6,136,10,17,-1.79,-95,40,"1985-06-01",1985,1985
"1183474",1627,7,136,10,17,-0.56,-95,40,"1985-07-01",1985,1985
"1183510",1628,8,136,10,17,-2.17,-95,40,"1985-08-01",1985,1985
"1183546",1629,9,136,10,17,-1.2,-95,40,"1985-09-01",1985,1985
"1183582",1630,10,136,10,17,-0.53,-95,40,"1985-10-01",1985,1985
"1183618",1631,11,136,10,17,-5.95,-95,40,"1985-11-01",1985,1985
"1183654",1632,12,136,10,17,-3.78,-95,40,"1985-12-01",1985,1985
"1183690",1633,1,137,10,17,5.15,-95,40,"1986-01-01",1986,1986
"1183726",1634,2,137,10,17,-0.87,-95,40,"1986-02-01",1986,1986
"1183762",1635,3,137,10,17,3.67,-95,40,"1986-03-01",1986,1986
"1183798",1636,4,137,10,17,0.61,-95,40,"1986-04-01",1986,1986
"1183834",1637,5,137,10,17,0.23,-95,40,"1986-05-01",1986,1986
"1183870",1638,6,137,10,17,1.47,-95,40,"1986-06-01",1986,1986
"1183906",1639,7,137,10,17,0.56,-95,40,"1986-07-01",1986,1986
"1183942",1640,8,137,10,17,-2.12,-95,40,"1986-08-01",1986,1986
"1183978",1641,9,137,10,17,0.45,-95,40,"1986-09-01",1986,1986
"1184014",1642,10,137,10,17,-0.06,-95,40,"1986-10-01",1986,1986
"1184050",1643,11,137,10,17,-1.89,-95,40,"1986-11-01",1986,1986
"1184086",1644,12,137,10,17,3.17,-95,40,"1986-12-01",1986,1986
"1184122",1645,1,138,10,17,4.58,-95,40,"1987-01-01",1987,1987
"1184158",1646,2,138,10,17,5.99,-95,40,"1987-02-01",1987,1987
"1184194",1647,3,138,10,17,1.81,-95,40,"1987-03-01",1987,1987
"1184230",1648,4,138,10,17,2.21,-95,40,"1987-04-01",1987,1987
"1184266",1649,5,138,10,17,2.66,-95,40,"1987-05-01",1987,1987
"1184302",1650,6,138,10,17,1.58,-95,40,"1987-06-01",1987,1987
"1184338",1651,7,138,10,17,0.86,-95,40,"1987-07-01",1987,1987
"1184374",1652,8,138,10,17,-1.32,-95,40,"1987-08-01",1987,1987
"1184410",1653,9,138,10,17,0.18,-95,40,"1987-09-01",1987,1987
"1184446",1654,10,138,10,17,-2.37,-95,40,"1987-10-01",1987,1987
"1184482",1655,11,138,10,17,2.41,-95,40,"1987-11-01",1987,1987
"1184518",1656,12,138,10,17,3.06,-95,40,"1987-12-01",1987,1987
"1184554",1657,1,139,10,17,-1.83,-95,40,"1988-01-01",1988,1988
"1184590",1658,2,139,10,17,-1.68,-95,40,"1988-02-01",1988,1988
"1184626",1659,3,139,10,17,1.84,-95,40,"1988-03-01",1988,1988
"1184662",1660,4,139,10,17,-0.12,-95,40,"1988-04-01",1988,1988
"1184698",1661,5,139,10,17,2.64,-95,40,"1988-05-01",1988,1988
"1184734",1662,6,139,10,17,3.37,-95,40,"1988-06-01",1988,1988
"1184770",1663,7,139,10,17,0.17,-95,40,"1988-07-01",1988,1988
"1184806",1664,8,139,10,17,1.54,-95,40,"1988-08-01",1988,1988
"1184842",1665,9,139,10,17,0.83,-95,40,"1988-09-01",1988,1988
"1184878",1666,10,139,10,17,-1.77,-95,40,"1988-10-01",1988,1988
"1184914",1667,11,139,10,17,0.93,-95,40,"1988-11-01",1988,1988
"1184950",1668,12,139,10,17,3.17,-95,40,"1988-12-01",1988,1988
"1184986",1669,1,140,10,17,5.74,-95,40,"1989-01-01",1989,1989
"1185022",1670,2,140,10,17,-5.68,-95,40,"1989-02-01",1989,1989
"1185058",1671,3,140,10,17,-0.83,-95,40,"1989-03-01",1989,1989
"1185094",1672,4,140,10,17,1.41,-95,40,"1989-04-01",1989,1989
